text,label,source
"Hi, Can you send me the subscription options? Thanks.",sales_or_contact,Concierge curated router examples
"Hello, Please open a support ticket. Please.",human_request,Concierge curated router examples
Can a staff member reply? I appreciate it.,human_request,Concierge curated router examples
Quick question: Give me a human agent. Thanks.,human_request,Concierge curated router examples
"Hello, How does the booking process work? Can you help?",faq,Concierge curated router examples
"Please, Can I speak with sales? I appreciate it.",sales_or_contact,Concierge curated router examples
"Hello, This is confusing. Thanks.",ambiguous,Concierge curated router examples
Quick question: I need a manager. Can you help?,human_request,Concierge curated router examples
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,spam,UCI SMS Spam Collection
"Hi, Is parking available? Please.",faq,Concierge curated router examples
"Hello, Can someone from your team help me? Please.",human_request,Concierge curated router examples
"Hello, I need assistance. Can you help?",ambiguous,Concierge curated router examples
"Hi, I am not sure. Can you help?",ambiguous,Concierge curated router examples
"Please, I do not want the chatbot. Please.",human_request,Concierge curated router examples
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,spam,UCI SMS Spam Collection
"Hello, I want to talk to a human. Please.",human_request,Concierge curated router examples
"Hello, I want to request a demo. I appreciate it.",sales_or_contact,Concierge curated router examples
"Hi, I do not want the chatbot. Thanks.",human_request,Concierge curated router examples
"Hello, Do you accept credit cards? Please.",faq,Concierge curated router examples
"Hi, How do I reset my password? Can you help?",faq,Concierge curated router examples
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam,UCI SMS Spam Collection
"Please, Can you explain your return policy?",faq,Concierge curated router examples
I have multiple questions.,ambiguous,Concierge curated router examples
"Hi, Can your team follow up? Thanks.",human_request,Concierge curated router examples
"Please, How do I reset my password? Can you help?",faq,Concierge curated router examples
"Please, Give me a human agent. Please.",human_request,Concierge curated router examples
"Hello, Can I speak to a real person? I appreciate it.",human_request,Concierge curated router examples
"Please, I need human support. Can you help?",human_request,Concierge curated router examples
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam,UCI SMS Spam Collection
Quick question: I want to speak with customer service. Please.,human_request,Concierge curated router examples
"Please, Can you send me the subscription options?",sales_or_contact,Concierge curated router examples
"Please, I need an employee to handle this. Please.",human_request,Concierge curated router examples
"Please, Can a staff member reply? Can you help?",human_request,Concierge curated router examples
This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,spam,UCI SMS Spam Collection
"Hello, Can you help me with this?",ambiguous,Concierge curated router examples
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,spam,UCI SMS Spam Collection
"Hi, I am ready to purchase. Thanks.",sales_or_contact,Concierge curated router examples
"Please, I need something.",ambiguous,Concierge curated router examples
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,spam,UCI SMS Spam Collection
"Hi, Do you offer delivery? Please.",faq,Concierge curated router examples
"Hi, What are the membership options? Please.",faq,Concierge curated router examples
Quick question: I want to speak with customer service. I appreciate it.,human_request,Concierge curated router examples
"Please, Can I speak to a real person? Can you help?",human_request,Concierge curated router examples
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,spam,UCI SMS Spam Collection
Can I get a custom plan?,sales_or_contact,Concierge curated router examples
"Hi, I need something. I appreciate it.",ambiguous,Concierge curated router examples
"Please, I need an employee to handle this. Can you help?",human_request,Concierge curated router examples
"Hi, Can someone from your team help me? Please.",human_request,Concierge curated router examples
Quick question: I need live support. Please.,human_request,Concierge curated router examples
"Hi, Where are you located?",faq,Concierge curated router examples
I need assistance. I appreciate it.,ambiguous,Concierge curated router examples
"Hello, Maybe later. Please.",ambiguous,Concierge curated router examples
"Hi, Can you help me with this?",ambiguous,Concierge curated router examples
"Hi, I need a manager. I appreciate it.",human_request,Concierge curated router examples
"Hi, Help. I appreciate it.",ambiguous,Concierge curated router examples
"Hello, Can you handle a few things for me? Thanks.",ambiguous,Concierge curated router examples
"Hi, Please escalate this to a person. Thanks.",human_request,Concierge curated router examples
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam,UCI SMS Spam Collection
Quick question: What is included in the package?,faq,Concierge curated router examples
"Hello, Connect me with someone now. Thanks.",human_request,Concierge curated router examples
Quick question: I am interested in buying your service. Please.,sales_or_contact,Concierge curated router examples
Please contact me for a quote. Thanks.,sales_or_contact,Concierge curated router examples
Please open a support ticket. Thanks.,human_request,Concierge curated router examples
"Hi, I want to request a demo. Thanks.",sales_or_contact,Concierge curated router examples
I need something. Thanks.,ambiguous,Concierge curated router examples
"Hello, Transfer me to a representative. Please.",human_request,Concierge curated router examples
"Hello, Is parking available? Thanks.",faq,Concierge curated router examples
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam,UCI SMS Spam Collection
This is confusing. Please.,ambiguous,Concierge curated router examples
"Hello, I am ready to purchase.",sales_or_contact,Concierge curated router examples
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,spam,UCI SMS Spam Collection
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",spam,UCI SMS Spam Collection
"Please, What are your opening hours? I appreciate it.",faq,Concierge curated router examples
Quick question: How much does the service cost? Thanks.,faq,Concierge curated router examples
Quick question: How long does shipping take? Thanks.,faq,Concierge curated router examples
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam,UCI SMS Spam Collection
"Hi, What documents do I need? I appreciate it.",faq,Concierge curated router examples
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,spam,UCI SMS Spam Collection
"Hello, How long does shipping take? I appreciate it.",faq,Concierge curated router examples
Please open a support ticket. I appreciate it.,human_request,Concierge curated router examples
Quick question: How do I reset my password?,faq,Concierge curated router examples
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam,UCI SMS Spam Collection
I want to register for the service. Thanks.,sales_or_contact,Concierge curated router examples
Quick question: Can I see your menu? I appreciate it.,faq,Concierge curated router examples
Quick question: Please contact me for a quote.,sales_or_contact,Concierge curated router examples
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",spam,UCI SMS Spam Collection
"Please, Transfer me to a representative. Please.",human_request,Concierge curated router examples
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam,UCI SMS Spam Collection
